iter	RMSE
3218	2.136883912
3219	2.136553208
3220	2.136347338
3221	2.136305427
3222	2.136264296
3223	2.13590273
3224	2.135841117
3225	2.135567802
3226	2.135314463
3227	2.135176051
3228	2.134955587
3229	2.134708951
3230	2.134558704
3231	2.13428247
3232	2.134011093
3233	2.133607939
3234	2.133361792
3235	2.133201801
3236	2.133081383
3237	2.133073913
3238	2.13292537
3239	2.132469924
3240	2.132238973
3241	2.132201549
3242	2.131832897
3243	2.131551025
3244	2.131416123
3245	2.131210652
3246	2.131110172
3247	2.130804725
3248	2.130645961
3249	2.130378639
3250	2.129905964
3251	2.12989818
3252	2.12967516
3253	2.129650781
3254	2.129186081
3255	2.129178347
3256	2.12915317
3257	2.128982102
3258	2.128603231
3259	2.128545816
3260	2.128167224
3261	2.128100975
3262	2.128063984
3263	2.127844765
3264	2.127491509
3265	2.127469708
3266	2.127238272
3267	2.127057232
3268	2.126745615
3269	2.126708835
3270	2.126433044
3271	2.126026377
3272	2.125893696
3273	2.125871332
3274	2.125825778
3275	2.125572806
3276	2.125455516
3277	2.125350061
3278	2.124910629
3279	2.124898009
3280	2.124860377
3281	2.124838441
3282	2.124678773
3283	2.12441258
3284	2.124372877
3285	2.124057878
3286	2.123767133
3287	2.123760559
3288	2.123701983
3289	2.123476639
3290	2.123418658
3291	2.123406159
3292	2.123200876
3293	2.12317058
3294	2.122755726
3295	2.122436547
3296	2.122149359
3297	2.121873398
3298	2.121689444
3299	2.121507438
3300	2.121466766
3301	2.121169421
3302	2.120808641
3303	2.120565701
3304	2.120467099
3305	2.120119339
3306	2.120070727
3307	2.119669839
3308	2.119620876
3309	2.119355525
3310	2.119116945
3311	2.119083164
3312	2.118758243
3313	2.118509932
3314	2.118348516
3315	2.118082448
3316	2.117896727
3317	2.117776098
3318	2.117562649
3319	2.117507003
3320	2.117330426
3321	2.116986713
3322	2.116711438
3323	2.116372242
3324	2.116061969
3325	2.116019529
3326	2.115983893
3327	2.115974112
3328	2.115846925
3329	2.115585969
3330	2.115183775
3331	2.114884376
3332	2.114561961
3333	2.114262657
3334	2.114103149
3335	2.113915512
3336	2.113491633
3337	2.113348107
3338	2.113181133
3339	2.11290227
3340	2.112471157
3341	2.112414466
3342	2.11219064
3343	2.111961581
3344	2.111622163
3345	2.111429917
3346	2.111314672
3347	2.111114642
3348	2.111005535
3349	2.110864554
3350	2.110808466
3351	2.110800951
3352	2.110556004
3353	2.110345845
3354	2.110327194
3355	2.110029955
3356	2.109677099
3357	2.109620943
3358	2.109524925
3359	2.109291878
3360	2.109136182
3361	2.108945499
3362	2.108803468
3363	2.108773053
3364	2.108714774
3365	2.108651475
3366	2.108509901
3367	2.108438341
3368	2.108407777
3369	2.108117971
3370	2.108062459
3371	2.108031117
3372	2.107783464
3373	2.107770207
3374	2.107735106
3375	2.107335013
3376	2.107085616
3377	2.106785582
3378	2.106607582
3379	2.106575866
3380	2.106334779
3381	2.106300017
3382	2.106039839
3383	2.10600056
3384	2.105775354
3385	2.105586041
3386	2.10529015
3387	2.105121727
3388	2.104864734
3389	2.104839017
3390	2.104661415
3391	2.104482459
3392	2.104190676
3393	2.103899705
3394	2.103516616
3395	2.103383125
3396	2.103347648
3397	2.103312658
3398	2.102976205
3399	2.102687525
3400	2.102329286
3401	2.101932385
3402	2.101744939
3403	2.101517978
3404	2.101260083
3405	2.100898175
3406	2.100860333
3407	2.100526033
3408	2.100421431
3409	2.100397892
3410	2.100119207
3411	2.099945283
3412	2.099850317
3413	2.099535983
3414	2.099246253
3415	2.099036182
3416	2.098742011
3417	2.098389527
3418	2.098383149
3419	2.098166432
3420	2.097853289
3421	2.0974962
3422	2.097332413
3423	2.097283077
3424	2.096968941
3425	2.096704052
3426	2.096437279
3427	2.096169744
3428	2.095967534
3429	2.095638053
3430	2.095398256
3431	2.095043722
3432	2.094822625
3433	2.094436457
3434	2.094418406
3435	2.094376821
3436	2.094360102
3437	2.094025177
3438	2.094004159
3439	2.093781913
3440	2.093280485
3441	2.093022289
3442	2.093008388
3443	2.092766454
3444	2.092637754
3445	2.092501666
3446	2.0923872
3447	2.092083322
3448	2.09193802
3449	2.091592466
3450	2.091518763
3451	2.091081277
3452	2.091019818
3453	2.09072901
3454	2.090668388
3455	2.090323375
3456	2.090145951
3457	2.089913262
3458	2.089755792
3459	2.089721013
3460	2.089519226
3461	2.089332064
3462	2.089115796
3463	2.089021787
3464	2.088794048
3465	2.088536558
3466	2.088337643
3467	2.088229414
3468	2.088191065
3469	2.087879235
3470	2.087584833
3471	2.087330252
3472	2.086940057
3473	2.086767863
3474	2.086591547
3475	2.086527085
3476	2.08637682
3477	2.086249386
3478	2.086237361
3479	2.086165441
3480	2.08614104
3481	2.085943352
3482	2.085819079
3483	2.085536513
3484	2.085468035
3485	2.085089568
3486	2.084965974
3487	2.084623065
3488	2.084291504
3489	2.083971123
3490	2.083703805
3491	2.083438864
3492	2.083402762
3493	2.083227248
3494	2.082941785
3495	2.082861039
3496	2.082666812
3497	2.082631101
3498	2.082511472
3499	2.082397806
3500	2.082236492
3501	2.082229662
3502	2.082207396
3503	2.082032468
3504	2.081722536
3505	2.081683629
3506	2.081292209
3507	2.081011353
3508	2.080797793
3509	2.080511612
3510	2.080086715
3511	2.080054205
3512	2.079881648
3513	2.079865623
3514	2.079612527
3515	2.079309853
3516	2.078824462
3517	2.078810776
3518	2.078615216
3519	2.078272594
3520	2.078004933
3521	2.07791104
3522	2.077891295
3523	2.077565946
3524	2.077527606
3525	2.077300258
3526	2.077110145
3527	2.076974745
3528	2.076677165
3529	2.076550556
3530	2.076304499
3531	2.076214707
3532	2.075901804
3533	2.075805753
3534	2.075710847
3535	2.075414946
3536	2.075110271
3537	2.074729276
3538	2.074507961
3539	2.074139614
3540	2.074113884
3541	2.073988059
3542	2.073815936
3543	2.073547166
3544	2.073325999
3545	2.07292494
3546	2.072913991
3547	2.072653047
3548	2.072382229
3549	2.072294106
3550	2.072148392
3551	2.071825796
3552	2.071444754
3553	2.071207263
3554	2.070896751
3555	2.070806149
3556	2.070488909
3557	2.070189816
3558	2.07017692
3559	2.070021504
3560	2.06991161
3561	2.069847445
3562	2.069686755
3563	2.069503702
3564	2.069256429
3565	2.069063679
3566	2.068754591
3567	2.068460323
3568	2.068205227
3569	2.068186987
3570	2.067829502
3571	2.067810065
3572	2.067568726
3573	2.067149114
3574	2.066728122
3575	2.066520907
3576	2.066319481
3577	2.066296622
3578	2.065991518
3579	2.065792886
3580	2.065766992
3581	2.065495451
3582	2.065465845
3583	2.065257207
3584	2.064966936
3585	2.064880797
3586	2.064864982
3587	2.064573822
3588	2.06424312
3589	2.063916882
3590	2.063679579
3591	2.063293383
3592	2.063268204
3593	2.062971786
3594	2.062912798
3595	2.062646431
3596	2.062554426
3597	2.062408941
3598	2.062265712
3599	2.062054568
3600	2.061935352
3601	2.061685172
3602	2.061441969
3603	2.061156192
3604	2.060912698
3605	2.06067692
3606	2.060646006
3607	2.060346067
3608	2.060063671
3609	2.060057319
3610	2.059936558
3611	2.059739647
3612	2.05962323
3613	2.059368211
3614	2.05933841
3615	2.05914679
3616	2.05913238
3617	2.059058552
3618	2.058974734
3619	2.05872408
3620	2.058449877
3621	2.05813363
3622	2.057812533
3623	2.057781993
3624	2.057500693
3625	2.057122584
3626	2.057089648
3627	2.056765006
3628	2.056354415
3629	2.056102206
3630	2.055779886
3631	2.055489068
3632	2.055236484
3633	2.055047761
3634	2.054993084
3635	2.054707475
3636	2.054394677
3637	2.054385655
3638	2.054354306
3639	2.054116986
3640	2.053798908
3641	2.053589369
3642	2.053442114
3643	2.053173007
3644	2.053035022
3645	2.052749078
3646	2.052714834
3647	2.052484359
3648	2.05231187
3649	2.052124223
3650	2.051984284
3651	2.051848034
3652	2.05181732
3653	2.05161972
3654	2.05161167
3655	2.05148117
3656	2.051276668
3657	2.051083768
3658	2.050918722
3659	2.050814654
3660	2.050759498
3661	2.050751515
3662	2.050439197
3663	2.05032782
3664	2.050051646
3665	2.049934198
3666	2.049889983
3667	2.049665969
3668	2.049660127
3669	2.049356652
3670	2.049346536
3671	2.049315915
3672	2.049285559
3673	2.04913024
3674	2.048905517
3675	2.048881281
3676	2.048659479
3677	2.048335613
3678	2.048019322
3679	2.048005123
3680	2.047966884
3681	2.047957229
3682	2.047641619
3683	2.047422498
3684	2.047377738
3685	2.047004971
3686	2.046956567
3687	2.046935635
3688	2.046671967
3689	2.04665792
3690	2.046619939
3691	2.046241271
3692	2.046217496
3693	2.046148261
3694	2.046113132
3695	2.045878823
3696	2.045684948
3697	2.045661508
3698	2.045652034
3699	2.045644239
3700	2.045396072
3701	2.04503275
3702	2.044861126
3703	2.044831164
3704	2.044658456
3705	2.044457637
3706	2.044061821
3707	2.043767299
3708	2.043736495
3709	2.043407778
3710	2.043009046
3711	2.042620451
3712	2.042524529
3713	2.042221912
3714	2.041824427
3715	2.041604698
3716	2.041295836
3717	2.041237693
3718	2.040969674
3719	2.040853702
3720	2.040753272
3721	2.040676891
3722	2.040657074
3723	2.040365007
3724	2.040132709
3725	2.039912628
3726	2.039575511
3727	2.039205604
3728	2.039136513
3729	2.038829951
3730	2.038448903
3731	2.038242916
3732	2.038205372
3733	2.038188271
3734	2.037911096
3735	2.037756387
3736	2.037623191
3737	2.037240073
3738	2.037226317
3739	2.037018306
3740	2.036897022
3741	2.036693582
3742	2.036479068
3743	2.036284881
3744	2.035999015
3745	2.035982176
3746	2.035926896
3747	2.035540317
3748	2.035427082
3749	2.035421112
3750	2.035215852
3751	2.035200428
3752	2.035192951
3753	2.034882371
3754	2.034534607
3755	2.034321227
3756	2.034095361
3757	2.033921659
3758	2.033567319
3759	2.033198075
3760	2.03280799
3761	2.032721495
3762	2.032482143
3763	2.032331444
3764	2.032273764
3765	2.032125932
3766	2.031944576
3767	2.031893687
3768	2.031666115
3769	2.031487643
3770	2.03143062
3771	2.031206156
3772	2.030911484
3773	2.030901373
3774	2.030533317
3775	2.030418147
3776	2.030383937
3777	2.030376493
3778	2.03004543
3779	2.029542848
3780	2.029202395
3781	2.028911817
3782	2.028732215
3783	2.028616515
3784	2.028239254
3785	2.027992773
3786	2.027770207
3787	2.027564695
3788	2.027285398
3789	2.02688192
3790	2.02658885
3791	2.026572106
3792	2.026554727
3793	2.026380162
3794	2.026364672
3795	2.026210316
3796	2.026179334
3797	2.02607518
3798	2.025880011
3799	2.025654404
3800	2.025535934
3801	2.025261031
3802	2.025221893
3803	2.024919702
3804	2.024749242
3805	2.024703012
3806	2.024652595
3807	2.024420804
3808	2.024238236
3809	2.023940855
3810	2.023555049
3811	2.02349177
3812	2.02321707
3813	2.023019995
3814	2.022706564
3815	2.022693143
3816	2.022427737
3817	2.022014966
3818	2.021681749
3819	2.02155343
3820	2.021539797
3821	2.021325902
3822	2.02131559
3823	2.020963473
3824	2.020906891
3825	2.020897769
3826	2.020667016
3827	2.020299965
3828	2.019944195
3829	2.019932356
3830	2.019573006
3831	2.019212776
3832	2.019099243
3833	2.018786908
3834	2.018452415
3835	2.018191406
3836	2.018185779
3837	2.018133879
3838	2.017990062
3839	2.017907653
3840	2.017737392
3841	2.017681416
3842	2.017653675
3843	2.017439296
3844	2.017429864
3845	2.017285355
3846	2.017008769
3847	2.016993692
3848	2.016653903
3849	2.016412553
3850	2.016178541
3851	2.01606703
3852	2.015815955
3853	2.015576546
3854	2.015549588
3855	2.015522189
3856	2.015188133
3857	2.015115895
3858	2.014917907
3859	2.014528272
3860	2.014450413
3861	2.014337768
3862	2.014087099
3863	2.014067534
3864	2.013990867
3865	2.013869498
3866	2.013607219
3867	2.01341438
3868	2.013404889
3869	2.013091847
3870	2.013080012
3871	2.012847795
3872	2.01257837
3873	2.012503183
3874	2.012192072
3875	2.011958017
3876	2.01188551
3877	2.011799554
3878	2.011492959
3879	2.011149507
3880	2.011061951
3881	2.010805313
3882	2.010787251
3883	2.010531867
3884	2.010231442
3885	2.009855383
3886	2.009727276
3887	2.009374624
3888	2.009094315
3889	2.008640847
3890	2.008464987
3891	2.00824899
3892	2.008194027
3893	2.007981254
3894	2.007663774
3895	2.007647841
3896	2.007546026
3897	2.007293878
3898	2.007053525
3899	2.006844614
3900	2.006631984
3901	2.006390466
3902	2.006374448
3903	2.00606121
3904	2.006033726
3905	2.005919927
3906	2.005695492
3907	2.005477099
3908	2.005463022
3909	2.005163808
3910	2.005138281
3911	2.005083969
3912	2.00484292
3913	2.004752977
3914	2.00439681
3915	2.004382789
3916	2.004105833
3917	2.003856368
3918	2.00339086
3919	2.003039057
3920	2.002747979
3921	2.002337576
3922	2.002122414
3923	2.001828905
3924	2.001661798
3925	2.001371321
3926	2.001357303
3927	2.001216713
3928	2.001181228
3929	2.000929008
3930	2.000745415
3931	2.000298108
3932	1.999984279
3933	1.999780132
3934	1.999544337
3935	1.999390834
3936	1.999229434
3937	1.999215095
3938	1.999004486
3939	1.998768266
3940	1.998667417
3941	1.998614691
3942	1.998369738
3943	1.998087943
3944	1.997832118
3945	1.997805584
3946	1.997613033
3947	1.997584765
3948	1.997379027
3949	1.99720043
3950	1.997006437
3951	1.996641986
3952	1.996434305
3953	1.99626425
3954	1.996212094
3955	1.996055638
3956	1.995889533
3957	1.995641448
3958	1.995467515
3959	1.995393895
3960	1.995122183
3961	1.994992308
3962	1.994966513
3963	1.994866265
3964	1.994583728
3965	1.994459231
3966	1.994414902
3967	1.994057673
3968	1.99377592
3969	1.993604911
3970	1.993400437
3971	1.993365645
3972	1.993234569
3973	1.993044287
3974	1.993019751
3975	1.992792197
3976	1.992612534
3977	1.992602974
3978	1.99231891
3979	1.992125659
3980	1.992054745
3981	1.991838248
3982	1.991646797
3983	1.991511855
3984	1.991498025
3985	1.991317155
3986	1.991084299
3987	1.990803902
3988	1.990510574
3989	1.990168031
3990	1.989820641
3991	1.989485678
3992	1.989373443
3993	1.989042441
3994	1.988816869
3995	1.988626521
3996	1.988289889
3997	1.988255499
3998	1.987917025
3999	1.987748448
4000	1.987656474
4001	1.987470954
4002	1.987316891
4003	1.987224787
4004	1.986875264
4005	1.986784126
4006	1.986436184
4007	1.986268
4008	1.986086776
4009	1.985792276
4010	1.985564288
4011	1.985371025
4012	1.985285993
4013	1.985218365
4014	1.985183073
4015	1.984821393
4016	1.984496852
4017	1.984157992
4018	1.983731161
4019	1.98343361
4020	1.983370252
4021	1.983319158
4022	1.983282452
4023	1.983041665
4024	1.982901692
4025	1.982896262
4026	1.982604861
4027	1.982560524
4028	1.982543959
4029	1.982472278
4030	1.982192789
4031	1.981915775
4032	1.981880006
4033	1.981648985
4034	1.981623452
4035	1.981360598
4036	1.981355835
4037	1.981089655
4038	1.980961831
4039	1.980507892
4040	1.980177667
4041	1.979968308
4042	1.979942663
4043	1.979710656
4044	1.979487572
4045	1.979125421
4046	1.978804998
4047	1.978775184
4048	1.978531267
4049	1.978501825
4050	1.978300811
4051	1.978176442
4052	1.978032231
4053	1.977780331
4054	1.977525318
4055	1.97734816
4056	1.977329081
4057	1.977036693
4058	1.976549872
4059	1.97627909
4060	1.976053656
4061	1.975621853
4062	1.975237805
4063	1.974928201
4064	1.974899581
4065	1.974812473
4066	1.974541143
4067	1.974420786
4068	1.974387552
4069	1.974315077
4070	1.974153662
4071	1.973949661
4072	1.973895677
4073	1.973548831
4074	1.973477572
4075	1.973291032
4076	1.973116844
4077	1.972860576
4078	1.972660291
4079	1.972519499
4080	1.972407737
4081	1.972052964
4082	1.972039776
4083	1.971754275
4084	1.971747385
4085	1.971454956
4086	1.971340281
4087	1.97105686
4088	1.971031875
4089	1.970973828
4090	1.970829612
4091	1.970531457
4092	1.970240959
4093	1.96991076
4094	1.969690027
4095	1.969383862
4096	1.969158197
4097	1.968858061
4098	1.968734012
4099	1.968707387
4100	1.968694381
4101	1.968474337
4102	1.968261754
4103	1.967956612
4104	1.967709613
4105	1.96744107
4106	1.967164206
4107	1.9668978
4108	1.966892741
4109	1.966888258
4110	1.966672123
4111	1.966461055
4112	1.966245575
4113	1.966197643
4114	1.966038148
4115	1.965799479
4116	1.965598014
4117	1.965335009
4118	1.965077099
4119	1.965053595
4120	1.964897124
4121	1.964809468
4122	1.964422375
4123	1.96439092
4124	1.964133483
4125	1.964114971
4126	1.963757594
4127	1.96342344
4128	1.96313122
4129	1.962967468
4130	1.962898471
4131	1.962487927
4132	1.962129713
4133	1.962121204
4134	1.961923326
4135	1.96158917
4136	1.961311768
4137	1.961287877
4138	1.961015518
4139	1.960866628
4140	1.960608915
4141	1.960273722
4142	1.960246044
4143	1.960190958
4144	1.960037594
4145	1.959803577
4146	1.959496018
4147	1.959379119
4148	1.959050775
4149	1.959026871
4150	1.958763127
4151	1.958505091
4152	1.958260099
4153	1.957838909
4154	1.957804264
4155	1.957462594
4156	1.957355426
4157	1.957189918
4158	1.957177048
4159	1.956963739
4160	1.956751886
4161	1.956418288
4162	1.95638756
4163	1.956144036
4164	1.955990537
4165	1.955967991
4166	1.955673796
4167	1.955567716
4168	1.955327829
4169	1.955306814
4170	1.955145034
4171	1.954917847
4172	1.954685111
4173	1.95458001
4174	1.954323507
4175	1.95418358
4176	1.954066829
4177	1.953703786
4178	1.953518383
4179	1.953156026
4180	1.95299397
4181	1.952754412
4182	1.952721653
4183	1.952372639
4184	1.952198376
4185	1.952101045
4186	1.951757911
4187	1.951502584
4188	1.95117024
4189	1.951144355
4190	1.950929734
4191	1.9507678
4192	1.9505108
4193	1.95017886
4194	1.94989426
4195	1.949638117
4196	1.949439071
4197	1.949274174
4198	1.949070598
4199	1.949032275
4200	1.948790865
4201	1.948616222
4202	1.948347015
4203	1.948284645
4204	1.948144774
4205	1.947865772
4206	1.947517669
4207	1.947126692
4208	1.946672015
4209	1.946518082
4210	1.946449305
4211	1.946176632
4212	1.945842742
4213	1.945590515
4214	1.945522812
4215	1.945310188
4216	1.945146525
4217	1.945076056
4218	1.944910105
4219	1.944681256
4220	1.944507876
4221	1.944502859
4222	1.944137276
4223	1.94411905
4224	1.944051726
4225	1.943975258
4226	1.943719521
4227	1.943603925
4228	1.943351597
4229	1.943203632
4230	1.943188333
4231	1.942926415
4232	1.942649889
4233	1.942486196
4234	1.942417745
4235	1.94230369
4236	1.942255132
4237	1.94221742
4238	1.942161517
4239	1.942032225
4240	1.941799699
4241	1.94151304
4242	1.941214709
4243	1.940930374
4244	1.940876577
4245	1.94076911
4246	1.940469335
4247	1.940191206
4248	1.939973718
4249	1.939592096
4250	1.939421299
4251	1.939157824
4252	1.939134742
4253	1.939102261
4254	1.938955866
4255	1.938730578
4256	1.938546306
4257	1.938381975
4258	1.938067485
4259	1.937724906
4260	1.937399122
4261	1.937240416
4262	1.937221225
4263	1.937022574
4264	1.936756523
4265	1.936441997
4266	1.936247152
4267	1.936101809
4268	1.935762529
4269	1.935710197
4270	1.935662878
4271	1.935561353
4272	1.935203408
4273	1.934858111
4274	1.934572736
4275	1.934566071
4276	1.934143846
4277	1.93378892
4278	1.933558186
4279	1.933533855
4280	1.933511024
4281	1.933325973
4282	1.93315577
4283	1.932938112
4284	1.93272361
4285	1.932503325
4286	1.932434064
4287	1.932098008
4288	1.931857585
4289	1.931680476
4290	1.931597097
4291	1.931389704
4292	1.931048227
4293	1.930838155
4294	1.930608369
4295	1.930452424
4296	1.930115939
4297	1.930095448
4298	1.929946146
4299	1.929529291
4300	1.929255322
4301	1.929092411
4302	1.928857675
4303	1.928676195
4304	1.928660541
4305	1.928648766
4306	1.928447905
4307	1.928416277
4308	1.928372305
4309	1.928019472
4310	1.927671056
4311	1.927463131
4312	1.927106529
4313	1.926856301
4314	1.926575299
4315	1.926563521
4316	1.92630105
4317	1.926175236
4318	1.925952444
4319	1.925649345
4320	1.925501061
4321	1.925479738
4322	1.9251095
4323	1.924890847
4324	1.924540818
4325	1.924366239
4326	1.92423926
4327	1.923862135
4328	1.923566171
4329	1.92341213
4330	1.923360982
4331	1.923246373
4332	1.923173668
4333	1.922985747
4334	1.922835065
4335	1.922650386
4336	1.922410702
4337	1.922128366
4338	1.922028614
4339	1.922008305
4340	1.921666443
4341	1.921485048
4342	1.921237774
4343	1.920948467
4344	1.920552583
4345	1.920350369
4346	1.920343323
4347	1.920110149
4348	1.919922609
4349	1.919674794
4350	1.91951099
4351	1.919306511
4352	1.919132239
4353	1.918882406
4354	1.918655769
4355	1.918400154
4356	1.918357999
4357	1.918115694
4358	1.917896658
4359	1.917882091
4360	1.917737786
4361	1.917577154
4362	1.91755159
4363	1.917366995
4364	1.917340487
4365	1.917052894
4366	1.916723543
4367	1.916576723
4368	1.916433148
4369	1.916283552
4370	1.916074381
4371	1.91605956
4372	1.91586861
4373	1.915812343
4374	1.915767136
4375	1.915703442
4376	1.915684666
4377	1.915479232
4378	1.915279643
4379	1.915268394
4380	1.91511653
4381	1.915059526
4382	1.914682828
4383	1.914662036
4384	1.914449058
4385	1.914191191
4386	1.914061259
4387	1.913717346
4388	1.91356775
4389	1.913529278
4390	1.91343694
4391	1.913243989
4392	1.913153141
4393	1.913107682
4394	1.912735835
4395	1.912575846
4396	1.91217099
4397	1.912029799
4398	1.911983639
4399	1.911656955
4400	1.911638451
4401	1.911483635
4402	1.911086942
4403	1.91091709
4404	1.910895444
4405	1.910658246
4406	1.91033692
4407	1.910318814
4408	1.910130301
4409	1.910032021
4410	1.910024352
4411	1.909955588
4412	1.909757917
4413	1.909515217
4414	1.909491619
4415	1.909338773
4416	1.909236446
4417	1.90902665
4418	1.908888429
4419	1.908700592
4420	1.908379368
4421	1.908164544
4422	1.907868353
4423	1.907556644
4424	1.907264975
4425	1.907257428
4426	1.907092633
4427	1.906800342
4428	1.906460904
4429	1.906415707
4430	1.906230455
4431	1.906205643
4432	1.90599135
4433	1.905972622
4434	1.905686693
4435	1.905557525
4436	1.905271449
4437	1.905034137
4438	1.90487231
4439	1.904632459
4440	1.904388478
4441	1.904291383
4442	1.904211658
4443	1.903988059
4444	1.903966336
4445	1.903730328
4446	1.903443132
4447	1.90323591
4448	1.903037537
4449	1.902882618
4450	1.902522871
4451	1.90228864
4452	1.901912667
4453	1.901905268
4454	1.901600906
4455	1.901579333
4456	1.901428244
4457	1.901255906
4458	1.901231494
4459	1.901208579
4460	1.901108341
4461	1.900872906
4462	1.900615441
4463	1.900432994
4464	1.900220926
4465	1.900043445
4466	1.899842655
4467	1.899809667
4468	1.899639736
4469	1.899562029
4470	1.899475027
4471	1.899448764
4472	1.899276288
4473	1.898948548
4474	1.898550231
4475	1.898324699
4476	1.898313926
4477	1.897950059
4478	1.897683362
4479	1.897673608
4480	1.8973952
4481	1.897246763
4482	1.896944297
4483	1.896866307
4484	1.89678114
4485	1.896609155
4486	1.896472768
4487	1.896401085
4488	1.89637755
4489	1.896161242
4490	1.895984633
4491	1.895777563
4492	1.895497973
4493	1.895228359
4494	1.895207019
4495	1.895010269
4496	1.894989162
4497	1.894757298
4498	1.894528961
4499	1.894335365
4500	1.894314431
4501	1.894163251
4502	1.893867034
4503	1.893671726
4504	1.893336381
4505	1.893060707
4506	1.893035262
4507	1.892955873
4508	1.892738604
4509	1.892534668
4510	1.892357765
4511	1.892052819
4512	1.89174152
4513	1.891546571
4514	1.891537388
4515	1.891313502
4516	1.891252068
4517	1.890953786
4518	1.890755361
4519	1.89074346
4520	1.890496202
4521	1.890223032
4522	1.890176158
4523	1.890081746
4524	1.889823971
4525	1.889653571
4526	1.889398921
4527	1.889391814
4528	1.889105244
4529	1.888933102
4530	1.888755209
4531	1.888485572
4532	1.888364775
4533	1.888165112
4534	1.887986817
4535	1.887717291
4536	1.887711196
4537	1.887363166
4538	1.88734995
4539	1.887198088
4540	1.886880835
4541	1.886545506
4542	1.886326385
4543	1.886147459
4544	1.885934448
4545	1.885736211
4546	1.885517705
4547	1.885338446
4548	1.885161815
4549	1.884925195
4550	1.88460805
4551	1.884432128
4552	1.88412544
4553	1.883888876
4554	1.883810514
4555	1.883671048
4556	1.883566542
4557	1.883261079
4558	1.88299334
4559	1.882983204
4560	1.88259662
4561	1.882489109
4562	1.882171178
4563	1.882167241
4564	1.882133545
4565	1.882095601
4566	1.881875213
4567	1.881591074
4568	1.881555081
4569	1.881306208
4570	1.881300424
4571	1.881133106
4572	1.880890249
4573	1.880789386
4574	1.880729148
4575	1.880540351
4576	1.880373188
4577	1.880052364
4578	1.87990005
4579	1.879560426
4580	1.879223818
4581	1.878936749
4582	1.87863308
4583	1.878349702
4584	1.878129099
4585	1.877900625
4586	1.87764319
4587	1.877600741
4588	1.877298232
4589	1.877151761
4590	1.876873295
4591	1.87686321
4592	1.8768387
4593	1.876698257
4594	1.876691222
4595	1.87667578
4596	1.876407934
4597	1.876096297
4598	1.875875773
4599	1.875831263
4600	1.875534181
4601	1.875386907
4602	1.875214448
4603	1.874922145
4604	1.874895526
4605	1.874705172
4606	1.874448291
4607	1.87426026
4608	1.873999406
4609	1.873826619
4610	1.873551992
4611	1.873310075
4612	1.873103325
4613	1.872943996
4614	1.872777219
4615	1.872464843
4616	1.872166429
4617	1.872001503
4618	1.871769613
4619	1.871579335
4620	1.871568406
4621	1.871507006
4622	1.871275126
4623	1.871001991
4624	1.870952375
4625	1.870770334
4626	1.870764365
4627	1.870754366
4628	1.870742506
4629	1.870431535
4630	1.870174315
4631	1.869899641
4632	1.869875692
4633	1.869687209
4634	1.869490045
4635	1.869314192
4636	1.869128338
4637	1.868849462
4638	1.868829215
4639	1.868781053
4640	1.868435032
4641	1.868191747
4642	1.867977655
4643	1.867897804
4644	1.867877643
4645	1.867837568
4646	1.867670479
4647	1.867548149
4648	1.867403072
4649	1.867073017
4650	1.866773418
4651	1.866457504
4652	1.866273473
4653	1.865923388
4654	1.865888556
4655	1.865552428
4656	1.865545476
4657	1.865452656
4658	1.86543257
4659	1.865172233
4660	1.864991764
4661	1.864968049
4662	1.864719713
4663	1.8645358
4664	1.864214716
4665	1.864209288
4666	1.86416883
4667	1.863764718
4668	1.863479819
4669	1.863246555
4670	1.863136084
4671	1.863018737
4672	1.863011344
4673	1.862695798
4674	1.862675985
4675	1.862659256
4676	1.862512993
4677	1.86237525
4678	1.86222417
4679	1.861987709
4680	1.861667668
4681	1.861576188
4682	1.861307314
4683	1.86117656
4684	1.860981139
4685	1.860747464
4686	1.860483234
4687	1.860248616
4688	1.860242291
4689	1.859973807
4690	1.859812381
4691	1.859799676
4692	1.859737116
4693	1.859638421
4694	1.859386759
4695	1.859250206
4696	1.859164459
4697	1.859104577
4698	1.858905233
4699	1.858874518
4700	1.858668714
4701	1.85848536
4702	1.858410207
4703	1.858155749
4704	1.857909474
4705	1.857537836
4706	1.857333202
4707	1.857127158
4708	1.856872423
4709	1.856732333
4710	1.856643692
4711	1.856436905
4712	1.856337432
4713	1.856043242
4714	1.855785645
4715	1.855767593
4716	1.855506988
4717	1.855440047
4718	1.855380994
4719	1.855358168
4720	1.855226406
4721	1.85510773
4722	1.855097863
4723	1.854870688
4724	1.8547273
4725	1.854578583
4726	1.854551639
4727	1.854491645
4728	1.854319844
4729	1.854237111
4730	1.853909901
4731	1.853762716
4732	1.853714908
4733	1.853704269
4734	1.853677846
4735	1.853650296
4736	1.853347762
4737	1.853084765
4738	1.852741253
4739	1.852710161
4740	1.852527429
4741	1.852316858
4742	1.852290974
4743	1.852257256
4744	1.852209481
4745	1.852036944
4746	1.851766207
4747	1.851552509
4748	1.851366064
4749	1.851180198
4750	1.851048127
4751	1.850972978
4752	1.850953841
4753	1.850769924
4754	1.850498778
4755	1.850179266
4756	1.850160342
4757	1.849991834
4758	1.849961637
4759	1.8497821
4760	1.849763935
4761	1.849743621
4762	1.849726762
4763	1.849614617
4764	1.849455907
4765	1.8492579
4766	1.848938832
4767	1.848773209
4768	1.848572178
4769	1.848278467
4770	1.848113558
4771	1.847937463
